,event,eta,phi,PT,jmass,ntrk,btag,hadem
370,11693,-1.249,0.51,85.05,0.0,0.0,0.0,0.0
371,11724,-0.78,-2.44,14.14,0.0,0.0,0.0,0.0
372,11798,0.903,0.817,58.67,0.0,0.0,0.0,0.0
373,11813,-0.388,-1.883,29.82,0.0,0.0,0.0,0.0
374,11815,-1.606,2.559,19.14,0.0,0.0,0.0,0.0
375,11817,-0.843,2.309,15.97,0.0,0.0,0.0,0.0
376,11822,-0.946,1.727,30.95,0.0,0.0,0.0,0.0
377,11949,-1.657,1.326,43.1,0.0,0.0,0.0,0.0
378,12018,0.756,1.702,43.64,0.0,0.0,0.0,0.0
379,12045,0.654,-2.735,41.24,0.0,0.0,0.0,0.0
380,12057,0.43,2.5,20.29,0.0,0.0,0.0,0.0
381,12095,2.157,1.404,12.18,0.0,0.0,0.0,0.0
382,12109,-1.526,-2.819,38.06,0.0,0.0,0.0,0.0
383,12128,-0.833,1.837,16.13,0.0,0.0,0.0,0.0
384,12153,1.195,2.481,16.5,0.0,0.0,0.0,0.0
385,12184,-1.734,1.468,16.28,0.0,0.0,0.0,0.0
386,12250,1.119,0.735,20.83,0.0,0.0,0.0,0.0
387,12355,-0.439,2.402,113.09,0.0,0.0,0.0,0.0
388,12383,2.021,0.616,24.34,0.0,0.0,0.0,0.0
389,12386,-1.087,-0.907,16.02,0.0,0.0,0.0,0.0
390,12389,0.646,2.984,23.28,0.0,0.0,0.0,0.0
391,12522,1.097,1.666,18.17,0.0,0.0,0.0,0.0
392,12532,-1.683,-2.549,74.95,0.0,0.0,0.0,0.0
393,12543,-0.756,0.736,19.95,0.0,0.0,0.0,0.0
394,12550,0.643,-1.498,51.74,0.0,0.0,0.0,0.0
395,12603,0.634,-2.872,69.62,0.0,0.0,0.0,0.0
396,12603,-0.126,0.737,53.52,0.0,0.0,0.0,0.0
397,12628,-0.94,0.708,16.47,0.0,0.0,0.0,0.0
398,12647,-1.986,-1.857,17.39,0.0,0.0,0.0,0.0
399,12671,-1.147,2.657,72.68,0.0,0.0,0.0,0.0
400,12686,0.815,1.67,16.13,0.0,0.0,0.0,0.0
401,12693,-1.013,1.729,21.05,0.0,0.0,0.0,0.0
402,12747,1.082,-0.291,47.39,0.0,0.0,0.0,0.0
403,12770,0.305,2.303,44.35,0.0,0.0,0.0,0.0
404,12846,-2.091,-0.526,13.62,0.0,0.0,0.0,0.0
405,12853,-0.801,1.845,115.36,0.0,0.0,0.0,0.0
406,12887,-1.218,0.795,33.0,0.0,0.0,0.0,0.0
