,event,eta,phi,PT,jmass,ntrk,btag,hadem
328,974,-2.134,0.624,26.08,0.11,-1.0,28.0,27.12
329,975,0.839,0.972,43.85,0.11,1.0,23.0,44.07
330,977,-0.889,2.846,329.11,0.11,1.0,23.0,588.19
331,978,0.856,1.139,47.89,0.11,1.0,21.0,48.06
332,983,-0.913,-0.586,79.49,0.11,-1.0,14.0,80.23
333,990,1.185,-1.029,44.47,0.11,-1.0,34.0,76.76
334,991,1.313,-0.028,330.64,0.11,-1.0,29.0,374.25
335,991,-0.405,1.475,156.7,0.11,1.0,32.0,174.22
336,995,0.916,2.407,444.05,0.11,1.0,29.0,486.23
337,997,-1.69,0.63,38.75,0.11,-1.0,24.0,43.04
338,1003,-1.048,0.083,23.63,0.11,1.0,33.0,24.04
339,1004,-0.638,-1.987,82.64,0.11,-1.0,34.0,152.2
340,1008,-0.915,-1.549,283.83,0.11,-1.0,29.0,301.03
341,1020,-0.978,-3.017,168.12,0.11,1.0,28.0,184.28
342,1021,-0.676,-2.777,138.91,0.11,1.0,36.0,171.15
343,1022,1.6,-0.788,27.64,0.11,1.0,29.0,28.0
344,1027,-0.959,-0.364,61.64,0.11,1.0,32.0,68.02
345,1028,-1.674,2.501,122.43,0.11,1.0,16.0,131.09
346,1038,-1.737,-2.421,57.97,0.11,1.0,17.0,61.01
347,1040,-1.576,-0.059,89.26,0.11,-1.0,26.0,94.33
348,1044,0.421,0.628,153.61,0.11,1.0,13.0,417.99
349,1045,-0.682,-1.692,95.03,0.11,-1.0,23.0,96.03
350,1047,0.953,-0.198,56.52,0.11,-1.0,23.0,60.02
351,1053,-1.434,1.597,188.38,0.11,1.0,18.0,192.09
352,1059,0.98,-0.619,89.19,0.11,-1.0,36.0,106.24
353,1062,0.637,-1.776,53.04,0.11,1.0,38.0,57.17
354,1066,0.504,-2.522,78.07,0.11,-1.0,17.0,96.05
355,1066,0.924,-0.315,66.45,0.11,1.0,31.0,66.09
356,1067,2.074,-2.504,35.4,0.11,1.0,29.0,36.42
357,1068,0.758,2.05,199.76,0.11,1.0,9.0,222.09
358,1071,-1.813,-2.15,55.14,0.11,-1.0,26.0,56.03
359,1080,0.65,-3.086,299.74,0.11,1.0,31.0,312.15
360,1081,1.226,2.616,71.52,0.11,-1.0,28.0,73.0
361,1082,-2.186,-0.563,56.22,0.11,-1.0,11.0,57.05
