,event,particle,eta,phi,PT,jmass,ntrk,btag,hadem
387,12,jet,1.092,-0.609,32.59,4.29,8.0,0.0,0.55
388,12,jet,-0.098,-1.787,27.36,5.64,27.0,1.0,0.0
389,12,MET,0.0,1.881,376.05,0.0,0.0,0.0,0.0
390,13,muon,-0.065,1.295,664.67,0.11,-1.0,18.0,875.33
391,13,muon,0.639,3.064,112.74,0.11,1.0,9.0,122.24
392,13,muon,0.109,-3.107,91.97,0.11,-1.0,9.0,92.44
393,13,tau,0.053,-0.774,319.08,74.88,-1.0,0.0,0.23
394,13,tau,0.289,2.27,234.83,33.04,1.0,0.0,1.5
395,13,tau,-0.308,-0.228,188.81,32.82,-1.0,0.0,21.61
396,13,tau,-0.021,0.619,63.71,14.27,1.0,0.0,999.9
397,13,jet,-0.075,-1.821,942.5,172.96,29.0,1.0,0.12
398,13,jet,0.072,-2.565,426.57,68.1,13.0,0.0,0.38
399,13,jet,0.904,0.435,386.73,83.8,23.0,0.0,0.04
400,13,jet,0.774,-1.226,291.18,57.22,23.0,1.0,0.15
401,13,jet,-0.63,1.851,260.74,63.76,25.0,0.0,0.2
402,13,jet,-0.948,2.619,259.58,28.85,8.0,0.0,0.0
403,13,jet,0.819,-0.453,241.1,38.57,17.0,0.0,3.13
404,13,jet,0.868,-1.927,185.73,43.53,17.0,0.0,2.07
405,13,jet,0.707,1.594,157.91,31.68,22.0,1.0,0.17
406,13,jet,-0.327,-1.188,156.01,15.17,11.0,0.0,4.99
407,13,jet,-0.736,0.878,102.66,23.92,15.0,1.0,1.47
408,13,jet,-0.883,0.29,93.52,23.15,24.0,0.0,0.97
409,13,jet,-1.851,-3.113,70.86,13.1,6.0,0.0,0.08
410,13,jet,1.99,-0.897,69.29,20.16,12.0,0.0,0.57
411,13,jet,-1.316,-2.105,60.15,9.86,7.0,0.0,0.0
412,13,jet,-0.637,-1.997,52.66,9.21,20.0,0.0,1.56
413,13,jet,1.53,0.881,40.11,8.45,9.0,0.0,2.14
414,13,jet,1.522,1.546,36.54,5.04,7.0,0.0,0.47
415,13,jet,-1.419,1.835,26.7,4.69,6.0,0.0,0.0
416,13,MET,0.0,2.163,237.47,0.0,0.0,0.0,0.0
417,14,photon,-1.865,1.508,69.91,0.0,0.0,0.0,0.0
418,14,photon,1.791,1.192,47.7,0.0,0.0,0.0,0.0
419,14,electron,0.939,-0.181,63.12,0.0,-1.0,0.0,0.0
420,14,electron,1.43,-1.836,31.26,0.0,-1.0,0.0,0.0
421,14,tau,-1.328,-1.764,220.0,30.98,1.0,0.0,0.03
422,14,jet,0.037,-1.447,663.95,188.96,35.0,0.0,0.23
423,14,jet,-0.875,2.388,638.94,109.3,31.0,0.0,0.16
424,14,jet,-0.131,2.44,589.5,122.86,12.0,0.0,0.03
425,14,jet,-0.159,-0.643,583.28,106.25,16.0,0.0,0.03
426,14,jet,0.528,0.861,419.53,76.84,22.0,1.0,1.81
427,14,jet,-0.145,-2.937,343.67,94.7,44.0,1.0,1.08
428,14,jet,-0.004,0.342,280.59,80.96,31.0,1.0,0.0
429,14,jet,0.756,2.255,258.89,56.88,18.0,1.0,0.38
430,14,jet,-1.212,-0.019,240.1,32.64,34.0,0.0,0.65
431,14,jet,-0.659,-1.072,232.96,33.73,14.0,1.0,0.2
432,14,jet,-0.677,1.61,214.54,37.99,17.0,0.0,0.55
433,14,jet,-1.553,2.623,203.63,22.18,14.0,0.0,2.12
434,14,jet,-0.6,-1.808,87.12,22.52,12.0,0.0,4.57
435,14,jet,-0.516,1.087,84.48,9.56,7.0,0.0,6.57
436,14,jet,-0.024,1.467,65.35,15.19,6.0,1.0,0.18
437,14,jet,1.021,0.503,59.19,8.55,8.0,0.0,0.27
438,14,jet,0.382,-2.611,55.19,9.61,24.0,1.0,0.0
439,14,jet,-0.456,-2.34,33.08,9.56,15.0,0.0,1.15
440,14,jet,-2.334,-2.521,30.96,6.2,6.0,0.0,0.58
441,14,jet,-1.178,1.122,26.7,0.4,6.0,0.0,999.9
442,14,jet,-0.593,0.052,23.21,4.24,26.0,0.0,0.0
443,14,MET,0.0,-2.213,253.07,0.0,0.0,0.0,0.0
444,15,photon,-0.921,2.195,275.69,0.0,0.0,0.0,0.0
445,15,muon,-0.928,0.258,85.0,0.11,-1.0,8.0,93.04
446,15,tau,0.188,-0.392,448.39,137.75,-1.0,0.0,1.19
447,15,jet,-0.64,-1.425,755.47,256.04,30.0,0.0,0.43
448,15,jet,0.28,0.954,691.39,190.68,62.0,1.0,0.43
449,15,jet,-0.063,2.448,581.19,59.87,23.0,0.0,0.28
450,15,jet,-0.679,-2.421,495.29,99.86,21.0,1.0,0.94
451,15,jet,-0.367,-0.0,320.17,86.99,26.0,0.0,0.54
452,15,jet,0.477,-1.121,276.89,59.84,13.0,0.0,5.35
453,15,jet,0.245,1.59,273.58,54.47,22.0,0.0,18.88
454,15,jet,0.449,2.638,218.35,44.95,14.0,0.0,0.03
455,15,jet,0.208,-1.866,199.94,26.58,10.0,0.0,0.1
456,15,jet,-0.94,-0.672,194.16,34.99,19.0,0.0,1.9
457,15,jet,-0.349,2.976,153.88,16.08,20.0,0.0,1.06
458,15,jet,-0.025,0.498,121.79,17.15,37.0,0.0,1.38
459,15,jet,-0.845,1.493,119.24,19.81,9.0,0.0,0.62
460,15,jet,0.884,-2.027,119.03,19.3,10.0,0.0,1.38
461,15,jet,0.782,0.664,99.68,11.93,23.0,0.0,0.37
462,15,jet,-0.426,1.046,93.68,14.58,22.0,1.0,12.42
463,15,jet,1.181,-0.075,74.01,5.97,5.0,0.0,0.09
464,15,jet,1.044,1.948,34.49,6.73,3.0,0.0,3.03
465,15,jet,-1.388,-1.967,32.89,5.96,8.0,0.0,5.17
466,15,jet,1.837,-1.441,26.71,5.88,7.0,0.0,0.63
467,15,MET,0.0,3.067,433.79,0.0,0.0,0.0,0.0
468,16,photon,1.159,-0.097,59.56,0.0,0.0,0.0,0.0
469,16,electron,1.129,-2.033,35.62,0.0,1.0,0.0,0.0
470,16,tau,-0.694,0.339,271.5,26.91,1.0,0.0,0.29
471,16,tau,-0.379,-0.175,124.72,18.3,-1.0,0.0,2.49
472,16,jet,-0.521,-1.104,710.34,216.74,41.0,0.0,2.82
473,16,jet,-0.27,2.251,603.8,159.63,41.0,1.0,0.25
474,16,jet,-0.121,0.408,565.48,130.71,50.0,0.0,0.84
475,16,jet,0.596,-1.088,469.87,98.62,39.0,0.0,1.13
476,16,jet,-0.343,1.057,433.3,92.17,33.0,0.0,0.44
477,16,jet,0.101,-2.623,422.72,87.87,30.0,1.0,0.27
478,16,jet,0.1,2.803,289.69,80.88,38.0,1.0,0.24
479,16,jet,0.076,1.599,269.07,32.12,21.0,1.0,0.13
480,16,jet,-1.061,-0.106,261.7,56.41,17.0,0.0,0.04
481,16,jet,0.995,1.307,244.17,45.87,17.0,1.0,0.15
482,16,jet,0.607,-1.651,201.04,12.76,24.0,1.0,0.08
483,16,jet,-0.121,-1.876,196.39,41.96,21.0,1.0,1.1
484,16,jet,-0.012,-0.674,152.66,16.06,31.0,0.0,0.0
485,16,jet,-0.759,-2.956,150.18,12.48,16.0,0.0,1.26
486,16,jet,-0.976,1.989,136.49,30.29,14.0,0.0,0.79
487,16,jet,-0.447,-2.348,132.93,11.68,22.0,0.0,2.96
488,16,jet,0.727,2.318,101.1,10.1,14.0,1.0,0.23
489,16,jet,1.217,2.853,100.64,12.67,9.0,0.0,0.21
490,16,jet,-0.805,-0.662,86.86,7.34,23.0,0.0,0.74
491,16,jet,-1.022,-2.508,80.19,7.6,12.0,0.0,1.51
492,16,jet,-0.983,2.699,77.5,4.95,7.0,0.0,0.0
493,16,jet,0.459,0.138,67.11,13.21,17.0,1.0,0.0
494,16,jet,-0.97,1.169,58.24,12.49,15.0,0.0,999.9
495,16,jet,-1.793,-1.642,53.58,4.42,3.0,0.0,0.0
496,16,jet,-0.859,-1.787,40.24,5.27,7.0,0.0,0.0
497,16,jet,1.575,2.479,33.43,2.89,3.0,0.0,0.11
498,16,jet,0.266,1.019,24.19,2.75,25.0,1.0,14.84
499,16,MET,0.0,3.033,605.21,0.0,0.0,0.0,0.0
500,17,muon,1.686,0.444,63.98,0.11,1.0,23.0,84.17
501,17,muon,2.04,0.248,10.93,0.11,-1.0,21.0,80.81
502,17,tau,-0.651,0.052,161.58,49.04,-1.0,0.0,0.0
503,17,tau,-0.411,-2.883,126.4,30.9,1.0,0.0,0.67
504,17,tau,0.194,-0.79,77.21,16.27,-1.0,0.0,2.85
505,17,jet,0.378,-0.096,879.1,207.22,55.0,0.0,0.61
506,17,jet,0.228,-2.985,392.97,114.5,42.0,0.0,1.39
507,17,jet,0.094,1.898,383.08,98.66,30.0,1.0,0.36
508,17,jet,-0.284,2.522,361.64,68.29,14.0,0.0,0.51
509,17,jet,0.887,-0.72,285.86,62.64,26.0,0.0,0.24
510,17,jet,-0.269,-1.363,259.46,69.34,28.0,0.0,0.59
511,17,jet,1.27,-1.531,252.55,61.07,22.0,0.0,1.51
512,17,jet,-0.132,-2.081,252.15,50.38,28.0,1.0,0.19
513,17,jet,1.127,2.761,222.12,29.85,13.0,0.0,0.08
514,17,jet,-0.415,0.906,152.9,29.86,15.0,0.0,0.2
515,17,jet,0.72,-1.975,147.3,27.56,20.0,1.0,0.11
516,17,jet,1.356,-2.285,144.4,24.47,17.0,0.0,2.05
517,17,jet,-0.914,2.323,110.21,18.6,15.0,1.0,0.15
518,17,jet,0.274,1.137,88.82,9.43,12.0,0.0,0.0
519,17,jet,-1.164,-0.845,88.78,24.68,13.0,1.0,0.04
520,17,jet,1.505,-0.604,83.77,14.77,15.0,0.0,1.63
521,17,jet,1.05,0.009,80.93,7.01,14.0,0.0,5.0
522,17,jet,1.13,0.856,64.36,14.56,7.0,0.0,0.07
523,17,jet,-1.784,2.347,60.65,16.79,9.0,0.0,0.49
524,17,jet,0.339,-2.455,54.35,9.22,34.0,1.0,0.62
525,17,jet,-0.117,0.483,53.12,4.09,16.0,0.0,0.0
526,17,jet,-0.829,-2.143,48.81,9.16,7.0,1.0,0.35
527,17,jet,-1.989,0.928,45.35,3.84,7.0,0.0,0.0
528,17,jet,1.56,-2.927,23.47,2.28,9.0,0.0,0.6
529,17,MET,0.0,2.123,517.98,0.0,0.0,0.0,0.0
530,18,photon,-1.42,1.943,27.65,0.0,0.0,0.0,0.0
531,18,electron,1.462,-1.437,33.54,0.0,1.0,0.0,0.0
532,18,tau,-0.755,2.04,345.98,85.39,-1.0,0.0,0.32
533,18,tau,-0.573,-2.532,130.55,28.05,-1.0,0.0,0.57
534,18,tau,1.395,0.095,37.59,9.48,1.0,0.0,0.53
535,18,jet,-0.666,-0.992,507.5,149.45,40.0,0.0,0.52
536,18,jet,0.133,0.414,479.92,139.84,43.0,0.0,0.34
537,18,jet,-0.428,3.123,423.08,75.77,27.0,1.0,0.0
538,18,jet,0.668,2.42,399.13,93.78,25.0,1.0,1.33
539,18,jet,-0.175,2.528,282.64,54.59,23.0,0.0,0.12
540,18,jet,-0.035,-0.951,270.71,51.8,27.0,1.0,0.25
541,18,jet,-0.586,0.385,270.62,41.8,20.0,1.0,0.18
542,18,jet,-0.006,-1.587,236.71,66.25,20.0,1.0,0.9
543,18,jet,0.633,-1.018,219.44,45.71,19.0,0.0,0.35
544,18,jet,-0.235,1.103,186.07,40.96,17.0,0.0,0.0
545,18,jet,0.58,-0.082,173.72,46.6,27.0,1.0,0.79
546,18,jet,0.302,1.034,159.74,30.16,14.0,0.0,0.0
547,18,jet,0.385,-2.049,137.97,24.48,15.0,0.0,0.0
548,18,jet,1.112,1.741,134.1,25.55,8.0,0.0,0.42
549,18,jet,-0.214,-0.095,112.77,11.71,23.0,1.0,0.25
550,18,jet,-0.873,-0.233,67.58,12.22,14.0,0.0,0.16
551,18,jet,0.06,-2.439,62.7,7.72,17.0,0.0,0.0
552,18,jet,-1.237,-0.815,54.57,7.6,15.0,0.0,29.55
553,18,jet,1.735,1.906,52.09,9.23,8.0,0.0,0.55
554,18,jet,-1.416,-2.68,46.86,6.71,7.0,0.0,1.02
555,18,jet,1.153,3.011,34.85,7.07,5.0,0.0,3.06
556,18,jet,-2.326,-2.308,22.6,6.11,4.0,0.0,10.28
557,18,MET,0.0,-2.959,360.35,0.0,0.0,0.0,0.0
558,19,photon,-1.341,-1.646,39.01,0.0,0.0,0.0,0.0
559,19,tau,0.553,-2.105,362.19,94.03,-1.0,0.0,0.59
560,19,tau,0.07,0.728,300.5,53.94,1.0,0.0,0.72
561,19,jet,-0.138,2.548,1087.46,265.25,49.0,0.0,2.1
562,19,jet,-0.23,-1.681,895.45,230.88,51.0,0.0,0.28
563,19,jet,0.411,-2.763,723.13,213.97,37.0,1.0,0.3
564,19,jet,0.126,-0.525,420.39,118.09,40.0,0.0,1.08
565,19,jet,0.805,-0.44,355.72,112.18,33.0,0.0,1.06
566,19,jet,0.221,1.32,265.63,21.31,22.0,1.0,4.04
567,19,jet,1.024,1.442,244.55,56.77,16.0,0.0,1.88
568,19,jet,-0.431,1.582,243.25,42.09,12.0,0.0,0.83
569,19,jet,-0.565,-0.028,242.66,56.25,21.0,1.0,0.02
570,19,jet,-0.517,-2.912,231.13,41.03,18.0,0.0,0.34
571,19,jet,0.612,2.827,166.63,32.89,28.0,0.0,2.21
572,19,jet,1.012,0.32,159.77,32.38,18.0,0.0,0.71
573,19,jet,-0.067,-1.133,129.41,22.22,43.0,0.0,1.67
574,19,jet,-1.053,1.177,99.52,11.9,8.0,0.0,0.18
575,19,jet,1.118,2.531,95.26,12.61,18.0,0.0,0.0
576,19,jet,0.307,0.097,94.87,8.84,27.0,1.0,0.22
577,19,jet,-0.802,-2.283,56.13,6.1,17.0,0.0,999.9
578,19,jet,2.017,-0.275,55.57,5.54,7.0,0.0,0.48
579,19,jet,-0.108,-2.328,40.36,5.86,35.0,0.0,0.0
580,19,jet,-1.246,0.383,34.99,4.97,12.0,0.0,0.0
581,19,jet,1.459,-0.11,34.24,3.57,15.0,0.0,999.9
582,19,jet,3.505,-1.212,32.86,6.56,0.0,0.0,1.02
583,19,jet,1.08,-2.857,31.7,6.43,18.0,1.0,0.0
584,19,jet,-1.891,2.499,30.38,6.35,7.0,0.0,0.04
585,19,jet,0.613,-0.978,27.98,5.66,23.0,1.0,0.44
586,19,jet,-0.493,0.67,24.31,3.45,16.0,0.0,0.68
587,19,MET,0.0,0.406,778.0,0.0,0.0,0.0,0.0
588,20,photon,-1.66,2.577,14.39,0.0,0.0,0.0,0.0
589,20,electron,-0.292,-1.146,77.43,0.0,-1.0,0.0,0.0
590,20,muon,-0.626,-1.886,316.04,0.11,1.0,19.0,316.03
591,20,tau,-0.104,2.038,389.69,120.21,1.0,0.0,0.05
592,20,tau,0.688,1.983,80.7,17.49,1.0,0.0,1.04
593,20,jet,0.141,1.231,779.55,222.88,51.0,0.0,0.67
594,20,jet,-0.476,-2.966,691.44,138.63,34.0,0.0,0.29
595,20,jet,0.086,-2.906,477.27,91.65,27.0,0.0,1.48
596,20,jet,-0.977,2.784,426.52,93.81,9.0,1.0,0.08
597,20,jet,0.661,0.961,333.02,79.79,30.0,1.0,0.33
598,20,jet,0.15,0.422,317.83,97.29,54.0,1.0,0.29
599,20,jet,0.665,-2.405,263.2,54.97,18.0,0.0,0.31
600,20,jet,-0.126,-0.441,226.11,65.06,20.0,1.0,0.08
601,20,jet,0.838,-1.164,164.08,9.34,24.0,0.0,0.0
602,20,jet,-0.999,0.09,152.45,28.8,9.0,0.0,2.32
603,20,jet,-1.324,1.209,135.04,19.4,12.0,0.0,0.32
604,20,jet,1.194,1.193,121.81,31.53,17.0,0.0,0.05
605,20,jet,0.459,-1.691,121.52,9.24,13.0,0.0,0.55
606,20,jet,-0.097,-2.183,106.01,10.09,8.0,0.0,1.77
607,20,jet,-0.638,-1.001,102.24,8.95,9.0,0.0,0.54
608,20,jet,1.097,-0.341,96.68,22.89,12.0,1.0,1.53
609,20,jet,0.977,0.37,87.8,22.05,14.0,1.0,0.51
610,20,jet,1.094,-2.113,86.44,6.29,9.0,0.0,0.1
611,20,jet,-0.679,0.646,76.26,12.14,11.0,0.0,0.0
612,20,jet,1.358,-2.988,69.22,15.06,6.0,1.0,2.31
613,20,jet,-1.156,-2.37,47.79,9.46,7.0,0.0,0.36
614,20,jet,-0.086,2.737,45.42,7.81,22.0,0.0,2.23
615,20,jet,1.295,2.197,34.6,8.28,8.0,0.0,0.15
616,20,jet,0.667,3.117,32.6,6.18,13.0,1.0,999.9
617,20,jet,-1.911,0.771,30.45,6.1,4.0,0.0,0.0
618,20,jet,-0.477,1.492,23.32,2.39,14.0,0.0,0.0
619,20,jet,-1.883,-2.869,22.81,4.73,8.0,0.0,10.74
620,20,jet,1.733,-0.371,22.39,3.46,5.0,0.0,0.88
621,20,MET,0.0,0.779,361.23,0.0,0.0,0.0,0.0
622,21,photon,-0.869,-2.481,478.37,0.0,0.0,0.0,0.0
623,21,photon,0.934,1.957,61.83,0.0,0.0,0.0,0.0
624,21,photon,-0.76,1.529,58.79,0.0,0.0,0.0,0.0
625,21,electron,-1.14,-0.789,48.69,0.0,1.0,0.0,0.0
626,21,tau,0.114,-0.55,401.3,101.61,1.0,0.0,0.31
627,21,jet,0.239,1.932,430.41,85.58,30.0,0.0,1.73
628,21,jet,-0.589,-0.237,419.21,84.74,25.0,0.0,0.06
629,21,jet,0.812,0.069,408.66,81.43,16.0,1.0,0.18
630,21,jet,0.475,0.626,403.07,105.56,22.0,0.0,0.23
631,21,jet,0.224,-1.499,364.61,71.64,20.0,1.0,0.0
632,21,jet,0.024,2.768,280.89,63.9,11.0,0.0,0.59
633,21,jet,-0.144,1.211,233.94,44.78,19.0,0.0,0.85
634,21,jet,-0.656,2.043,231.09,24.63,8.0,0.0,0.01
635,21,jet,0.634,-2.482,230.12,36.41,16.0,1.0,0.96
636,21,jet,-1.616,-3.073,176.08,22.12,16.0,0.0,1.49
637,21,jet,-0.489,0.389,171.96,36.18,19.0,0.0,0.58
638,21,jet,-0.916,-1.654,170.98,33.61,17.0,0.0,0.5
639,21,jet,-0.271,-2.866,169.41,40.52,17.0,0.0,0.65
640,21,jet,-0.198,2.253,140.46,6.05,24.0,0.0,0.0
641,21,jet,0.394,-1.003,125.65,5.6,16.0,1.0,5.76
642,21,jet,-0.115,-2.194,113.44,9.71,17.0,0.0,18.61
643,21,jet,1.436,1.581,105.02,9.23,6.0,0.0,0.17
644,21,jet,1.859,-2.963,77.85,20.74,10.0,1.0,1.59
645,21,jet,1.18,-1.241,59.08,6.56,6.0,0.0,0.16
646,21,jet,-1.052,0.136,50.2,5.6,24.0,0.0,0.0
647,21,jet,0.192,-0.0,36.85,4.92,22.0,1.0,0.33
648,21,jet,-2.069,1.961,32.83,10.46,10.0,1.0,0.39
649,21,jet,-2.375,-1.752,25.95,3.33,7.0,1.0,0.0
650,21,jet,-1.825,0.032,23.53,1.54,4.0,0.0,0.0
651,21,MET,0.0,2.33,226.14,0.0,0.0,0.0,0.0
652,22,photon,-1.752,-1.698,35.34,0.0,0.0,0.0,0.0
653,22,electron,-2.024,-0.091,30.09,0.0,1.0,0.0,0.0
654,22,jet,-0.061,-2.091,1089.13,252.61,24.0,0.0,0.19
655,22,jet,0.218,1.154,997.75,260.26,46.0,0.0,1.86
656,22,jet,-0.315,2.508,473.26,132.05,37.0,1.0,0.66
657,22,jet,0.192,0.092,431.49,105.75,28.0,1.0,0.78
658,22,jet,-0.484,-3.112,419.55,98.88,16.0,0.0,0.04
659,22,jet,0.77,0.356,400.62,94.32,29.0,0.0,0.77
660,22,jet,-0.644,-0.778,363.06,57.18,24.0,0.0,0.0
661,22,jet,0.671,-1.654,362.17,61.46,19.0,0.0,0.13
662,22,jet,-1.233,1.363,261.3,35.52,16.0,0.0,1.06
663,22,jet,-0.224,-1.134,198.44,31.23,28.0,1.0,1.36
664,22,jet,0.872,2.023,192.47,52.37,10.0,0.0,4.24
665,22,jet,-0.9,-2.662,160.1,15.58,14.0,0.0,4.96
666,22,jet,0.723,-2.254,134.75,23.79,25.0,1.0,0.54
667,22,jet,0.327,3.011,125.23,21.73,16.0,0.0,0.35
668,22,jet,-0.546,-2.241,103.88,2.81,18.0,0.0,0.0
669,22,jet,-0.465,1.523,94.44,18.1,13.0,0.0,0.4
670,22,jet,1.466,-2.044,73.09,12.35,18.0,1.0,2.63
671,22,jet,-0.697,0.572,70.09,14.86,7.0,0.0,0.0
672,22,jet,-0.882,2.298,61.71,11.64,14.0,0.0,999.9
673,22,jet,1.923,-0.857,43.84,3.23,5.0,0.0,0.0
674,22,jet,-0.837,-0.108,39.69,7.33,6.0,0.0,0.27
675,22,jet,1.451,0.663,31.44,4.88,6.0,0.0,999.9
676,22,jet,2.072,-1.949,31.26,7.24,4.0,0.0,1.51
677,22,jet,0.912,1.144,25.02,6.49,14.0,0.0,0.59
678,22,jet,1.202,-0.825,23.97,5.7,3.0,0.0,1.53
679,22,MET,0.0,0.934,231.89,0.0,0.0,0.0,0.0
680,23,photon,0.692,0.965,363.12,0.0,0.0,0.0,0.0
681,23,photon,1.255,-2.639,212.42,0.0,0.0,0.0,0.0
682,23,tau,0.284,0.402,298.25,58.88,-1.0,0.0,1.82
683,23,jet,-0.11,-2.403,786.89,207.53,58.0,0.0,0.28
684,23,jet,0.85,2.227,480.69,118.16,41.0,0.0,0.31
685,23,jet,-0.064,-0.97,467.07,96.56,34.0,0.0,0.76
686,23,jet,0.615,-2.708,413.19,94.94,28.0,0.0,0.84
687,23,jet,-0.948,2.519,353.6,58.16,24.0,0.0,2.3
688,23,jet,-0.622,-0.52,279.49,68.8,23.0,0.0,0.32
689,23,jet,0.09,0.975,267.42,50.88,21.0,0.0,0.23
690,23,jet,0.027,1.902,231.1,52.28,23.0,0.0,1.16
691,23,jet,-1.015,0.359,204.63,44.82,8.0,0.0,0.3
692,23,jet,0.029,-3.115,201.06,35.17,35.0,0.0,0.0
693,23,jet,-0.568,-1.46,164.43,42.46,21.0,1.0,4.78
694,23,jet,0.707,-0.797,122.23,20.81,17.0,0.0,0.22
695,23,jet,0.828,3.001,115.93,13.97,28.0,1.0,0.0
696,23,jet,0.031,-0.303,111.36,11.64,25.0,0.0,1.53
697,23,jet,0.695,-1.391,69.93,13.01,14.0,0.0,999.9
698,23,jet,-1.935,2.757,50.78,10.66,7.0,0.0,0.15
699,23,jet,-0.921,-2.975,39.55,8.3,7.0,0.0,3.37
700,23,jet,-1.623,-2.45,38.62,6.9,6.0,0.0,1.07
701,23,jet,-0.79,-2.345,37.54,4.25,7.0,0.0,4.94
702,23,jet,-0.837,1.715,31.3,6.65,10.0,1.0,999.9
703,23,jet,-1.147,-1.656,25.41,3.03,5.0,0.0,1.29
704,23,jet,1.284,-1.463,23.2,1.47,3.0,0.0,0.0
705,23,MET,0.0,0.279,800.97,0.0,0.0,0.0,0.0
706,24,photon,-0.586,1.361,204.45,0.0,0.0,0.0,0.0
707,24,photon,1.84,-1.854,62.85,0.0,0.0,0.0,0.0
708,24,photon,-0.23,-1.349,33.9,0.0,0.0,0.0,0.0
709,24,muon,0.402,0.82,121.76,0.11,-1.0,21.0,213.99
710,24,muon,1.114,0.302,93.92,0.11,1.0,15.0,120.99
711,24,tau,-1.341,-0.209,398.11,97.9,1.0,0.0,0.71
712,24,tau,0.849,-1.77,195.85,42.49,1.0,0.0,11.71
713,24,tau,-0.328,-0.17,184.44,46.22,-1.0,0.0,0.59
714,24,tau,-1.058,-2.587,94.77,16.74,-1.0,0.0,0.29
715,24,tau,-1.075,1.266,32.98,0.97,1.0,0.0,4.71
716,24,jet,-0.174,-2.957,1101.81,238.45,34.0,0.0,0.23
717,24,jet,-0.629,-2.076,576.82,168.35,32.0,0.0,0.16
718,24,jet,0.337,1.467,377.94,77.66,15.0,1.0,0.11
719,24,jet,-0.312,0.839,325.15,66.87,20.0,1.0,0.29
720,24,jet,0.573,-0.26,203.46,39.62,14.0,1.0,0.41
721,24,jet,-0.908,0.595,199.0,34.08,16.0,0.0,0.28
722,24,jet,0.612,-3.099,172.38,37.32,17.0,0.0,0.73
723,24,jet,0.386,2.03,164.81,30.75,24.0,1.0,0.69
724,24,jet,1.031,2.516,162.57,28.43,15.0,0.0,7.15
725,24,jet,-0.181,2.166,108.5,17.66,20.0,0.0,2.11
726,24,jet,0.095,0.431,104.45,11.79,11.0,1.0,0.16
727,24,jet,0.13,2.736,103.25,14.56,18.0,1.0,0.22
728,24,jet,1.289,1.784,77.76,18.17,10.0,0.0,0.35
729,24,jet,1.232,-0.568,74.77,7.52,9.0,0.0,999.9
730,24,jet,-1.257,-1.396,58.08,13.09,11.0,0.0,0.75
731,24,jet,1.353,-1.391,54.21,14.44,15.0,0.0,0.0
732,24,jet,0.738,-2.34,52.24,5.86,6.0,0.0,9.43
733,24,jet,0.147,-1.788,48.5,10.91,8.0,0.0,1.68
734,24,jet,1.482,1.056,29.45,6.31,3.0,0.0,2.27
735,24,jet,-1.907,-2.732,26.45,3.61,3.0,0.0,0.27
736,24,jet,0.501,-1.124,23.79,2.62,6.0,0.0,0.0
737,24,MET,0.0,-0.602,412.29,0.0,0.0,0.0,0.0
738,25,photon,0.446,-1.95,115.27,0.0,0.0,0.0,0.0
739,25,photon,0.801,-2.637,72.01,0.0,0.0,0.0,0.0
740,25,photon,1.241,3.002,70.87,0.0,0.0,0.0,0.0
741,25,photon,-0.016,3.113,63.86,0.0,0.0,0.0,0.0
742,25,photon,-2.027,-2.346,19.96,0.0,0.0,0.0,0.0
743,25,electron,1.002,-2.292,138.64,0.0,1.0,0.0,0.0
744,25,electron,-1.162,-0.407,91.5,0.0,1.0,0.0,0.0
745,25,electron,-1.154,-0.182,24.0,0.0,1.0,0.0,0.0
746,25,tau,-0.693,-0.756,390.04,89.95,1.0,0.0,0.18
747,25,tau,-0.454,0.198,360.67,75.15,-1.0,0.0,0.35
748,25,tau,0.156,-2.666,219.98,56.31,1.0,0.0,0.28
749,25,tau,0.897,1.569,192.4,25.66,1.0,0.0,999.9
750,25,jet,-0.844,1.711,595.7,117.67,25.0,0.0,0.36
751,25,jet,0.0,-1.161,522.41,130.63,34.0,1.0,0.7
752,25,jet,0.257,-0.496,456.62,91.2,20.0,1.0,0.05
753,25,jet,-0.619,-2.548,432.32,142.3,35.0,0.0,0.77
754,25,jet,-0.247,1.292,402.24,40.81,21.0,0.0,0.03
755,25,jet,0.515,2.245,387.48,68.42,18.0,0.0,0.18
756,25,jet,-0.203,2.116,250.99,70.07,26.0,0.0,0.64
757,25,jet,-0.165,-1.687,231.17,44.56,22.0,0.0,7.64
758,25,jet,0.079,0.559,230.23,46.5,13.0,0.0,0.42
759,25,jet,-0.63,2.952,225.49,51.89,21.0,0.0,0.2
760,25,jet,-0.89,-1.488,189.53,52.58,23.0,1.0,0.35
761,25,jet,0.682,2.877,101.57,9.99,16.0,1.0,0.36
762,25,jet,0.402,0.065,31.18,3.9,12.0,0.0,1.77
763,25,jet,-1.455,-1.216,30.94,3.01,10.0,0.0,0.79
764,25,jet,1.203,0.289,25.97,3.96,5.0,0.0,0.0
765,25,jet,-1.762,2.167,23.85,3.79,6.0,0.0,3.12
766,25,jet,-1.606,1.431,22.5,5.15,6.0,0.0,1.85
767,25,MET,0.0,-0.056,103.57,0.0,0.0,0.0,0.0
768,26,photon,-0.555,2.195,178.45,0.0,0.0,0.0,0.0
769,26,muon,-1.795,2.304,22.95,0.11,1.0,7.0,23.0
770,26,tau,0.164,-3.019,527.96,147.99,-1.0,0.0,0.9
771,26,jet,0.094,0.303,666.92,134.93,40.0,0.0,0.11
772,26,jet,0.435,-1.38,591.96,150.59,38.0,0.0,1.35
773,26,jet,-0.261,-0.123,512.82,99.08,42.0,0.0,1.13
