,event,particle,eta,phi,PT,jmass,ntrk,btag,hadem
49998,6796,jet,0.112,-0.315,37.57,6.1,7.0,0.0,5.84
49999,6796,jet,-0.394,-2.019,24.65,2.28,20.0,0.0,0.0
50000,6796,MET,0.0,0.622,66.29,0.0,0.0,0.0,0.0
50001,6797,electron,0.282,-0.693,2619.76,0.0,1.0,0.0,0.0
50002,6797,jet,0.221,2.482,1909.88,61.18,20.0,1.0,0.07
50003,6797,jet,-1.133,1.969,1521.33,61.57,26.0,0.0,0.03
50004,6797,jet,0.266,3.039,669.13,103.58,43.0,1.0,0.64
50005,6797,jet,0.227,-2.505,282.12,27.19,26.0,0.0,0.29
50006,6797,jet,1.607,2.552,30.12,6.11,7.0,0.0,0.0
50007,6797,MET,0.0,-0.691,1304.39,0.0,0.0,0.0,0.0
50008,6798,photon,-0.624,1.374,1149.77,0.0,0.0,0.0,0.0
50009,6798,jet,0.595,2.923,1499.97,132.26,26.0,0.0,0.25
50010,6798,jet,-0.924,-1.171,952.65,164.04,31.0,1.0,0.33
50011,6798,jet,1.801,-2.986,57.11,7.98,9.0,0.0,1.28
50012,6798,jet,0.299,2.437,23.55,7.22,3.0,0.0,10.47
50013,6798,MET,0.0,-0.766,1230.46,0.0,0.0,0.0,0.0
50014,6799,jet,0.877,0.319,2013.64,80.62,18.0,0.0,0.33
50015,6799,jet,0.566,-2.917,1794.11,121.65,58.0,1.0,0.35
50016,6799,jet,-2.672,-2.759,130.01,19.37,1.0,0.0,2.13
50017,6799,jet,0.141,-1.107,23.31,3.85,1.0,0.0,6.24
50018,6799,MET,0.0,-1.722,135.91,0.0,0.0,0.0,0.0
50019,6800,tau,0.953,1.502,2286.58,56.07,1.0,0.0,0.01
50020,6800,jet,-0.637,-1.956,3100.6,183.96,35.0,0.0,1.29
50021,6800,jet,-0.626,-0.082,839.99,33.18,11.0,0.0,0.64
50022,6800,jet,0.478,-1.957,258.4,48.55,25.0,0.0,0.52
50023,6800,jet,0.809,-1.003,62.15,9.16,7.0,0.0,0.06
50024,6800,jet,-0.803,-1.386,30.71,3.28,7.0,0.0,999.9
50025,6800,jet,-0.643,1.347,29.14,2.31,4.0,0.0,1.22
50026,6800,jet,0.918,-2.264,25.84,4.75,14.0,0.0,1.22
50027,6800,jet,-0.54,0.507,24.96,1.62,2.0,0.0,12.37
50028,6800,MET,0.0,1.36,994.8,0.0,0.0,0.0,0.0
50029,6801,jet,0.024,3.03,2052.78,193.03,29.0,0.0,0.72
50030,6801,jet,-0.368,1.167,1943.0,133.84,42.0,0.0,0.19
50031,6801,jet,-1.233,-1.882,1756.98,176.14,40.0,0.0,0.14
50032,6801,jet,1.008,-0.245,1590.15,54.17,21.0,0.0,1.03
50033,6801,jet,0.769,0.723,41.13,7.95,5.0,0.0,999.9
50034,6801,jet,-0.934,0.079,39.1,5.49,4.0,0.0,0.0
50035,6801,MET,0.0,0.184,210.97,0.0,0.0,0.0,0.0
50036,6802,photon,-0.181,-1.057,814.5,0.0,0.0,0.0,0.0
50037,6802,jet,0.947,-3.036,2673.21,43.21,16.0,0.0,0.0
50038,6802,jet,-0.645,0.475,1031.45,35.26,7.0,0.0,0.56
50039,6802,MET,0.0,0.438,1430.54,0.0,0.0,0.0,0.0
50040,6803,jet,0.543,0.73,2536.46,115.06,31.0,0.0,0.92
50041,6803,jet,-0.429,-2.377,2214.14,161.4,39.0,0.0,0.36
50042,6803,jet,-0.736,2.326,957.0,66.11,18.0,0.0,0.34
50043,6803,jet,0.666,-0.665,675.26,50.13,33.0,0.0,1.19
50044,6803,jet,0.629,-0.227,219.38,12.84,33.0,0.0,0.11
50045,6803,jet,0.453,-1.41,157.87,16.96,11.0,1.0,0.9
50046,6803,jet,1.906,-0.599,54.17,8.66,9.0,0.0,3.47
50047,6803,MET,0.0,-2.692,491.2,0.0,0.0,0.0,0.0
50048,6804,jet,-1.543,0.335,1532.77,63.93,15.0,0.0,0.03
50049,6804,jet,0.792,-2.932,909.18,47.96,16.0,1.0,0.73
50050,6804,jet,1.43,1.204,675.55,37.54,12.0,0.0,0.02
50051,6804,jet,1.23,-1.23,392.29,78.95,37.0,0.0,2.75
50052,6804,jet,0.405,-2.429,206.93,30.39,18.0,0.0,0.28
50053,6804,jet,1.633,-1.413,204.65,17.61,24.0,1.0,0.09
50054,6804,jet,-1.406,2.774,130.19,14.61,7.0,0.0,0.15
50055,6804,jet,-0.172,-2.316,26.43,5.35,4.0,0.0,1.5
50056,6804,MET,0.0,-2.785,703.86,0.0,0.0,0.0,0.0
50057,6805,tau,-1.03,2.802,2672.46,82.67,-1.0,0.0,2.07
50058,6805,jet,-0.06,-0.523,1451.68,25.37,18.0,1.0,0.0
50059,6805,jet,1.619,-0.102,1393.31,70.72,10.0,0.0,0.23
50060,6805,MET,0.0,-3.006,132.18,0.0,0.0,0.0,0.0
50061,6806,jet,0.31,0.774,3474.4,170.85,25.0,0.0,1.54
50062,6806,jet,-0.44,-2.116,3169.86,124.25,47.0,0.0,0.23
50063,6806,jet,0.662,3.141,1276.76,59.09,14.0,0.0,0.03
50064,6806,jet,-1.309,0.437,379.58,39.91,17.0,0.0,11.34
50065,6806,jet,-0.669,1.177,116.95,21.54,14.0,0.0,3.0
50066,6806,MET,0.0,-0.081,35.46,0.0,0.0,0.0,0.0
50067,6807,jet,0.528,0.549,3476.69,37.59,8.0,0.0,0.0
50068,6807,jet,0.521,-2.666,1956.47,89.13,21.0,0.0,0.59
50069,6807,jet,-1.598,-2.52,1358.68,36.67,6.0,0.0,0.76
50070,6807,jet,-0.892,-1.946,47.91,8.89,10.0,0.0,0.0
50071,6807,MET,0.0,-2.414,145.3,0.0,0.0,0.0,0.0
50072,6808,jet,0.56,0.585,2204.89,146.15,20.0,0.0,35.19
50073,6808,jet,-0.961,-2.809,1591.99,110.96,29.0,0.0,0.6
50074,6808,jet,-0.101,-1.812,1429.43,109.88,44.0,1.0,0.03
50075,6808,jet,-0.209,0.836,1176.79,154.21,33.0,0.0,0.45
50076,6808,jet,-0.697,-1.833,71.41,11.05,23.0,0.0,1.13
50077,6808,jet,0.52,2.773,52.69,11.86,11.0,0.0,1.11
50078,6808,MET,0.0,-2.924,729.67,0.0,0.0,0.0,0.0
50079,6809,photon,0.823,-1.612,159.22,0.0,0.0,0.0,0.0
50080,6809,jet,-0.394,-0.201,3595.12,86.22,19.0,1.0,0.0
50081,6809,jet,0.553,2.876,2562.48,108.26,19.0,0.0,0.12
50082,6809,jet,-1.728,3.02,282.72,28.19,15.0,0.0,1.11
50083,6809,jet,-1.239,-1.06,227.01,16.75,13.0,0.0,0.58
50084,6809,jet,-0.082,1.287,92.36,20.04,18.0,0.0,0.5
50085,6809,jet,1.009,2.37,89.28,14.85,8.0,0.0,1.23
50086,6809,MET,0.0,2.859,849.11,0.0,0.0,0.0,0.0
50087,6810,electron,-1.761,-0.059,379.57,0.0,1.0,0.0,0.0
50088,6810,muon,-1.68,2.065,1748.33,0.11,-1.0,4.0,1748.0
50089,6810,muon,2.161,-0.89,300.46,0.11,1.0,6.0,302.0
50090,6810,jet,0.714,-1.776,560.2,59.16,22.0,0.0,0.43
50091,6810,jet,2.663,-2.2,70.46,9.37,0.0,0.0,5.91
50092,6810,jet,1.61,-1.172,65.09,5.34,10.0,0.0,0.16
50093,6810,jet,0.697,-1.336,41.14,3.34,23.0,0.0,999.9
50094,6810,jet,2.672,0.093,26.57,2.89,0.0,0.0,0.38
50095,6810,MET,0.0,-0.993,671.6,0.0,0.0,0.0,0.0
50096,6811,electron,1.243,-1.0,570.49,0.0,-1.0,0.0,0.0
50097,6811,jet,-0.493,1.199,2524.37,488.04,52.0,0.0,1.11
50098,6811,jet,0.009,-1.605,1981.22,50.8,2.0,0.0,999.9
50099,6811,jet,0.284,2.285,1970.68,322.0,50.0,1.0,2.0
50100,6811,jet,-0.025,1.408,114.43,20.18,30.0,1.0,0.48
50101,6811,jet,-0.67,0.708,95.49,10.39,26.0,0.0,0.0
50102,6811,jet,1.983,3.042,50.11,9.42,7.0,1.0,0.12
50103,6811,MET,0.0,-1.502,1585.72,0.0,0.0,0.0,0.0
50104,6812,jet,1.018,-0.868,2428.09,186.37,34.0,0.0,0.08
50105,6812,jet,-1.214,1.889,1147.46,161.97,20.0,0.0,0.31
50106,6812,jet,-0.706,1.474,1049.97,108.63,34.0,0.0,0.83
50107,6812,jet,-0.3,3.037,717.71,33.19,15.0,0.0,0.0
50108,6812,jet,0.384,-2.357,443.27,44.93,16.0,0.0,0.25
50109,6812,jet,0.748,-1.97,188.28,36.56,16.0,1.0,2.69
50110,6812,jet,-1.799,1.967,78.22,12.59,22.0,0.0,1.79
50111,6812,MET,0.0,3.05,204.42,0.0,0.0,0.0,0.0
50112,6813,jet,0.052,2.671,3023.0,86.26,32.0,0.0,0.02
50113,6813,jet,-0.29,0.302,2481.73,40.87,15.0,0.0,0.0
50114,6813,jet,0.588,-1.351,1686.22,129.9,30.0,1.0,0.05
50115,6813,jet,-1.713,-0.884,117.8,16.93,10.0,0.0,1.21
50116,6813,jet,-1.895,0.715,70.48,9.73,11.0,0.0,0.02
50117,6813,jet,2.731,1.215,32.68,6.2,1.0,0.0,5.55
50118,6813,MET,0.0,-1.978,489.82,0.0,0.0,0.0,0.0
50119,6814,jet,0.782,-2.34,2494.93,338.49,36.0,0.0,0.82
50120,6814,jet,0.329,1.337,1871.66,96.92,32.0,0.0,0.12
50121,6814,jet,-1.126,0.584,1266.74,115.03,59.0,0.0,0.69
50122,6814,jet,0.19,-2.168,468.48,58.68,43.0,0.0,2.54
50123,6814,jet,-1.746,-1.062,383.68,48.7,31.0,0.0,1.29
50124,6814,jet,-1.036,0.045,254.97,33.01,39.0,1.0,1.07
50125,6814,jet,-0.673,-2.34,38.88,8.88,14.0,0.0,0.53
50126,6814,jet,2.957,-2.151,37.2,6.24,0.0,0.0,12.24
50127,6814,MET,0.0,0.26,145.41,0.0,0.0,0.0,0.0
50128,6815,tau,-0.197,1.017,1057.62,40.39,1.0,0.0,0.81
50129,6815,jet,-0.13,-2.079,4323.15,101.78,16.0,0.0,0.04
50130,6815,jet,0.663,1.234,319.9,22.04,11.0,1.0,2.04
50131,6815,jet,0.386,-1.613,42.55,9.81,10.0,0.0,3.34
50132,6815,MET,0.0,1.063,2970.66,0.0,0.0,0.0,0.0
50133,6816,jet,0.022,2.808,3038.0,63.18,22.0,1.0,0.0
50134,6816,jet,-0.072,0.281,1281.82,129.72,26.0,1.0,0.37
50135,6816,jet,0.091,-0.34,23.11,4.83,7.0,0.0,1.02
50136,6816,MET,0.0,-0.7,2110.69,0.0,0.0,0.0,0.0
50137,6817,jet,0.897,-2.514,2055.01,166.36,28.0,0.0,1.28
50138,6817,jet,-0.907,-0.45,1889.24,97.74,18.0,0.0,2.72
50139,6817,jet,0.185,1.707,1232.78,126.38,23.0,0.0,0.14
50140,6817,jet,0.134,-0.732,440.81,28.86,15.0,1.0,16.2
50141,6817,jet,1.014,2.688,73.0,14.51,14.0,0.0,0.08
50142,6817,MET,0.0,1.695,1057.28,0.0,0.0,0.0,0.0
50143,6818,jet,-0.744,-0.704,3041.08,17.29,1.0,0.0,999.9
50144,6818,jet,-0.032,2.62,1713.73,300.38,81.0,0.0,0.23
50145,6818,jet,1.127,2.225,1601.28,245.4,25.0,1.0,0.95
50146,6818,jet,2.982,0.213,57.31,5.47,0.0,0.0,28.73
50147,6818,jet,1.539,2.361,48.18,4.14,17.0,1.0,6.86
50148,6818,MET,0.0,-1.071,265.25,0.0,0.0,0.0,0.0
50149,6819,jet,-0.043,-2.778,4640.21,171.15,31.0,0.0,0.78
50150,6819,jet,-0.185,0.317,3039.57,101.93,35.0,0.0,0.01
50151,6819,jet,-0.508,0.733,1401.17,74.82,16.0,0.0,0.01
50152,6819,jet,0.21,-1.547,352.47,44.2,16.0,0.0,0.27
50153,6819,jet,0.418,-0.607,46.16,7.84,11.0,1.0,0.0
50154,6819,jet,-0.959,-0.015,25.99,3.69,3.0,0.0,2.42
50155,6819,MET,0.0,0.363,392.83,0.0,0.0,0.0,0.0
50156,6820,jet,0.109,2.269,2513.84,130.64,32.0,0.0,0.69
50157,6820,jet,-0.222,-0.31,1715.95,62.84,29.0,0.0,5.91
50158,6820,jet,-0.916,2.923,1497.0,94.96,34.0,0.0,1.99
50159,6820,jet,1.262,-0.727,1460.24,69.93,20.0,0.0,2.37
50160,6820,jet,0.074,-0.823,587.14,59.37,24.0,0.0,1.54
50161,6820,jet,-0.838,-2.645,249.34,18.12,13.0,0.0,0.08
50162,6820,jet,-2.122,-0.929,50.53,2.36,2.0,0.0,999.9
50163,6820,jet,0.933,1.241,43.45,5.82,7.0,0.0,0.0
50164,6820,jet,-1.009,1.946,32.94,6.32,9.0,0.0,1.12
50165,6820,MET,0.0,-1.009,271.84,0.0,0.0,0.0,0.0
50166,6821,jet,0.918,2.084,2479.19,89.4,12.0,0.0,3.46
50167,6821,jet,-0.91,-1.098,2260.13,111.56,11.0,0.0,1.96
50168,6821,jet,-0.067,1.848,896.53,36.71,14.0,0.0,0.05
50169,6821,MET,0.0,-1.165,1102.96,0.0,0.0,0.0,0.0
50170,6822,muon,-0.404,-2.655,4161.88,0.11,1.0,5.0,4186.0
50171,6822,jet,0.535,0.379,3275.27,286.64,77.0,0.0,0.29
50172,6822,jet,-0.403,0.252,612.6,35.19,11.0,0.0,4.58
50173,6822,jet,0.904,0.719,368.95,37.56,49.0,0.0,6.45
50174,6822,jet,-0.182,3.031,346.11,6.98,2.0,0.0,0.0
50175,6822,jet,0.11,0.434,27.85,1.86,61.0,0.0,999.9
50176,6822,MET,0.0,1.304,301.51,0.0,0.0,0.0,0.0
50177,6823,jet,-0.132,1.769,4006.86,63.6,17.0,0.0,0.0
50178,6823,jet,0.755,-0.994,3220.02,0.0,0.0,0.0,999.9
50179,6823,jet,-1.162,-2.101,1285.17,197.64,30.0,0.0,0.11
50180,6823,jet,-0.452,2.665,81.76,12.48,13.0,0.0,0.0
50181,6823,jet,-0.368,2.216,31.42,2.53,16.0,0.0,1.78
50182,6823,MET,0.0,-2.388,283.32,0.0,0.0,0.0,0.0
50183,6824,jet,0.135,1.257,4077.41,165.97,30.0,0.0,6.14
50184,6824,jet,0.104,-1.539,2574.45,92.85,22.0,0.0,0.31
50185,6824,jet,-0.957,-2.341,1471.36,57.44,31.0,0.0,0.04
50186,6824,jet,-0.474,-2.258,614.22,30.21,26.0,0.0,2.82
50187,6824,jet,1.08,1.212,291.49,23.59,14.0,0.0,0.64
50188,6824,jet,-0.218,-1.123,66.02,8.3,4.0,0.0,4.63
50189,6824,jet,-0.002,1.997,42.98,12.74,14.0,0.0,19.08
50190,6824,jet,-1.317,2.981,28.55,5.53,5.0,0.0,14.71
50191,6824,jet,-0.696,-1.831,25.2,0.77,10.0,0.0,0.24
50192,6824,MET,0.0,-0.148,27.4,0.0,0.0,0.0,0.0
50193,6825,jet,0.661,-0.276,3224.9,421.17,32.0,0.0,1.99
50194,6825,jet,-0.728,2.979,1976.93,221.5,53.0,0.0,0.25
50195,6825,jet,-1.023,2.363,1042.85,115.48,26.0,0.0,0.11
50196,6825,jet,1.156,-1.581,258.07,35.35,18.0,0.0,0.47
50197,6825,jet,-0.482,2.16,123.81,19.08,18.0,0.0,1.84
50198,6825,jet,2.453,3.044,25.57,2.95,1.0,0.0,0.0
50199,6825,MET,0.0,-3.061,325.51,0.0,0.0,0.0,0.0
50200,6826,jet,0.311,-0.303,2324.23,80.44,24.0,0.0,0.76
50201,6826,jet,1.099,-2.634,1965.17,60.26,16.0,0.0,0.02
50202,6826,jet,-1.065,1.792,1825.88,157.72,30.0,1.0,0.87
50203,6826,jet,0.106,-1.88,113.56,11.29,7.0,0.0,0.07
50204,6826,MET,0.0,-2.628,102.45,0.0,0.0,0.0,0.0
50205,6827,jet,0.114,0.743,2735.36,74.2,21.0,0.0,0.0
50206,6827,jet,-0.844,-1.877,1738.58,52.89,12.0,0.0,0.1
50207,6827,jet,0.334,-2.589,1619.92,49.9,24.0,0.0,0.78
50208,6827,jet,-0.556,1.318,739.63,131.87,31.0,0.0,1.35
50209,6827,jet,-0.097,-2.322,267.65,16.11,12.0,0.0,0.5
50210,6827,jet,1.551,1.051,223.59,24.06,13.0,0.0,1.91
50211,6827,jet,-1.21,0.87,223.56,23.98,19.0,0.0,0.9
50212,6827,jet,-0.364,0.879,58.62,3.42,29.0,0.0,0.0
50213,6827,MET,0.0,-2.593,489.88,0.0,0.0,0.0,0.0
50214,6828,electron,-2.029,-0.885,765.65,0.0,1.0,0.0,0.0
50215,6828,electron,0.51,-2.566,756.13,0.0,-1.0,0.0,0.0
50216,6828,jet,0.595,2.037,2469.07,71.61,31.0,0.0,0.12
50217,6828,jet,0.127,-0.815,1920.33,48.32,16.0,0.0,0.65
50218,6828,MET,0.0,1.8,197.46,0.0,0.0,0.0,0.0
50219,6829,jet,0.818,1.326,2344.69,123.87,11.0,0.0,1.1
50220,6829,jet,-0.531,-2.768,1739.01,193.64,20.0,0.0,0.51
50221,6829,jet,-0.717,-0.803,924.01,81.3,18.0,0.0,1.31
50222,6829,jet,-0.18,-0.536,914.73,59.65,42.0,0.0,0.81
50223,6829,jet,-1.264,-1.516,713.31,41.55,14.0,0.0,0.77
50224,6829,jet,1.019,2.846,340.72,52.78,25.0,0.0,0.83
50225,6829,jet,0.23,1.253,212.51,14.16,12.0,0.0,0.0
50226,6829,MET,0.0,-2.712,177.32,0.0,0.0,0.0,0.0
50227,6830,jet,0.892,0.96,2497.25,98.91,40.0,0.0,0.0
50228,6830,jet,-0.574,-2.299,2224.59,92.0,18.0,0.0,0.38
50229,6830,jet,-0.316,1.323,592.0,73.06,34.0,1.0,0.43
50230,6830,jet,-0.761,-0.591,366.83,39.22,15.0,0.0,0.89
50231,6830,jet,0.004,-1.474,280.24,54.92,31.0,0.0,0.45
50232,6830,jet,-2.202,-1.296,52.79,7.98,5.0,0.0,1.03
50233,6830,jet,0.157,-1.065,27.36,2.73,25.0,1.0,0.0
50234,6830,jet,-0.534,-1.473,23.91,4.4,12.0,0.0,999.9
50235,6830,MET,0.0,-2.445,611.37,0.0,0.0,0.0,0.0
50236,6831,jet,-1.205,1.573,1237.77,93.56,30.0,0.0,0.33
50237,6831,jet,2.163,-1.765,923.6,70.76,47.0,0.0,0.63
50238,6831,jet,-1.475,0.84,505.6,25.75,13.0,0.0,0.06
50239,6831,jet,-0.8,-1.768,442.12,36.46,10.0,0.0,0.02
50240,6831,jet,-1.327,2.343,103.61,15.32,11.0,0.0,5.71
50241,6831,jet,-1.738,-0.342,62.11,6.18,4.0,0.0,2.14
50242,6831,jet,-2.187,1.351,28.54,8.01,4.0,0.0,999.9
50243,6831,MET,0.0,-1.806,359.56,0.0,0.0,0.0,0.0
50244,6832,electron,-0.287,1.289,3400.74,0.0,-1.0,0.0,0.0
50245,6832,jet,0.922,-2.041,2253.69,38.83,16.0,0.0,0.0
50246,6832,jet,-0.349,-1.515,1026.6,0.0,0.0,0.0,999.9
50247,6832,jet,-0.675,1.597,415.42,9.9,7.0,0.0,0.0
50248,6832,MET,0.0,-1.53,653.92,0.0,0.0,0.0,0.0
50249,6833,jet,0.147,2.802,3607.76,279.09,35.0,0.0,0.82
50250,6833,jet,-0.323,-0.577,2858.33,198.65,42.0,0.0,1.65
50251,6833,jet,0.841,0.402,1065.95,93.53,29.0,0.0,0.05
50252,6833,jet,-0.33,-1.111,238.76,19.76,26.0,0.0,0.33
50253,6833,jet,-1.005,-3.022,104.25,18.7,13.0,0.0,0.43
50254,6833,jet,-0.933,-2.502,52.04,4.6,12.0,0.0,1.04
50255,6833,jet,-2.239,-2.555,42.4,5.57,4.0,0.0,1.22
50256,6833,MET,0.0,1.126,250.19,0.0,0.0,0.0,0.0
50257,6834,jet,-0.197,-2.655,3863.3,146.92,22.0,0.0,1.03
50258,6834,jet,0.353,0.69,2122.6,62.44,14.0,1.0,0.07
50259,6834,jet,-0.577,-0.665,538.08,77.61,17.0,0.0,1.75
50260,6834,jet,1.452,-1.795,233.7,41.14,26.0,0.0,0.35
50261,6834,jet,-0.663,-0.013,96.87,8.09,11.0,0.0,12.88
50262,6834,jet,1.014,-1.899,56.9,12.37,27.0,0.0,1.85
50263,6834,jet,-2.034,0.193,27.5,4.0,5.0,0.0,6.28
50264,6834,MET,0.0,0.692,1723.69,0.0,0.0,0.0,0.0
50265,6835,jet,-0.833,-0.531,2560.86,82.86,23.0,0.0,6.79
50266,6835,jet,0.033,2.838,2524.4,103.87,15.0,0.0,5.21
50267,6835,jet,1.55,-0.714,627.23,18.8,5.0,0.0,3.1
50268,6835,jet,1.025,1.26,432.02,25.71,34.0,0.0,0.06
50269,6835,jet,0.691,0.979,360.19,22.33,30.0,0.0,0.04
50270,6835,jet,0.514,2.732,28.18,2.28,7.0,0.0,999.9
50271,6835,jet,-3.311,-1.617,24.74,3.67,0.0,0.0,999.9
50272,6835,MET,0.0,2.793,649.24,0.0,0.0,0.0,0.0
50273,6836,jet,0.241,1.009,3918.3,49.08,3.0,0.0,999.9
50274,6836,jet,-0.603,-1.738,2808.28,115.7,38.0,0.0,0.13
50275,6836,jet,0.732,-2.891,1439.6,194.36,64.0,0.0,0.23
50276,6836,MET,0.0,-2.423,272.44,0.0,0.0,0.0,0.0
50277,6837,jet,-0.653,-1.323,2926.24,179.39,22.0,0.0,0.6
50278,6837,jet,-0.111,2.233,1425.94,40.11,23.0,0.0,0.05
50279,6837,jet,0.235,1.988,514.2,17.78,22.0,0.0,0.0
50280,6837,jet,1.962,0.943,470.81,61.02,38.0,0.0,5.24
50281,6837,jet,-0.031,0.803,419.89,50.36,27.0,1.0,0.27
50282,6837,jet,1.24,0.855,164.62,23.85,27.0,0.0,0.16
50283,6837,jet,0.157,-1.698,140.29,19.07,21.0,0.0,0.0
50284,6837,jet,0.149,-2.316,82.8,19.77,13.0,0.0,3.12
50285,6837,jet,1.399,1.23,78.81,5.83,26.0,0.0,2.99
50286,6837,jet,1.691,0.596,48.54,3.0,34.0,0.0,999.9
50287,6837,MET,0.0,2.106,630.85,0.0,0.0,0.0,0.0
50288,6838,photon,-0.536,-1.701,3521.07,0.0,0.0,0.0,0.0
50289,6838,jet,0.151,1.547,2560.95,53.96,10.0,0.0,1.73
50290,6838,jet,-0.058,-1.041,945.64,22.1,8.0,0.0,0.07
50291,6838,jet,0.629,1.962,206.85,35.5,25.0,1.0,0.4
50292,6838,jet,0.668,2.443,33.99,3.85,20.0,0.0,0.0
50293,6838,MET,0.0,1.556,1532.14,0.0,0.0,0.0,0.0
50294,6839,jet,0.988,1.4,2760.88,104.98,18.0,0.0,0.68
50295,6839,jet,0.302,-1.004,2093.88,76.67,15.0,0.0,2.67
50296,6839,jet,-1.383,-2.5,1089.41,156.74,40.0,0.0,3.88
50297,6839,jet,-0.903,-2.548,385.72,12.67,31.0,0.0,0.0
50298,6839,MET,0.0,-2.958,392.0,0.0,0.0,0.0,0.0
50299,6840,jet,0.236,2.067,4355.47,365.92,44.0,0.0,0.05
50300,6840,jet,-0.349,-1.209,3669.94,185.8,39.0,0.0,0.02
50301,6840,jet,0.936,-0.216,758.78,50.55,17.0,0.0,0.07
50302,6840,jet,-0.239,-2.153,79.43,13.68,11.0,0.0,1.96
50303,6840,MET,0.0,-1.195,186.79,0.0,0.0,0.0,0.0
50304,6841,tau,0.193,-2.172,511.36,21.18,1.0,0.0,0.0
50305,6841,jet,0.076,-0.149,4292.36,807.89,51.0,0.0,0.56
50306,6841,jet,0.063,2.574,2854.59,126.86,56.0,1.0,0.25
50307,6841,jet,0.036,3.002,993.25,55.8,58.0,1.0,0.4
50308,6841,jet,0.3,-1.412,29.13,5.5,9.0,0.0,0.32
50309,6841,MET,0.0,-2.349,827.99,0.0,0.0,0.0,0.0
50310,6842,jet,0.015,-0.019,3437.21,120.52,25.0,0.0,0.12
50311,6842,jet,-0.509,-2.593,2535.35,103.38,26.0,0.0,0.03
50312,6842,jet,-0.297,2.389,969.35,36.05,11.0,0.0,8.91
50313,6842,jet,0.996,2.022,416.41,23.75,3.0,0.0,4.48
50314,6842,MET,0.0,2.381,501.77,0.0,0.0,0.0,0.0
50315,6843,jet,-0.469,-0.453,2768.35,286.51,59.0,0.0,0.34
50316,6843,jet,0.645,2.998,2228.57,75.64,26.0,0.0,0.01
50317,6843,jet,0.371,2.382,822.11,119.74,38.0,0.0,0.42
50318,6843,jet,0.806,1.094,792.06,26.0,9.0,0.0,0.1
50319,6843,jet,-1.476,-1.538,376.03,35.32,24.0,0.0,0.68
50320,6843,jet,-0.098,2.014,32.75,7.32,17.0,0.0,6.81
50321,6843,jet,-1.385,-2.135,27.08,6.71,5.0,0.0,3.49
50322,6843,jet,-1.396,-1.018,26.63,4.88,11.0,0.0,1.51
50323,6843,jet,-2.31,-1.43,24.98,1.99,2.0,0.0,2.05
50324,6843,MET,0.0,2.759,87.69,0.0,0.0,0.0,0.0
50325,6844,jet,-0.167,2.016,1611.86,44.56,11.0,0.0,0.01
50326,6844,jet,0.968,1.473,1372.94,103.73,30.0,0.0,3.04
50327,6844,jet,-0.679,-1.148,1064.17,153.81,33.0,0.0,0.11
50328,6844,jet,0.777,-1.459,1056.46,48.17,19.0,0.0,0.01
50329,6844,jet,-1.351,3.042,291.77,23.36,15.0,0.0,1.17
50330,6844,jet,-1.023,-1.785,96.27,20.76,13.0,0.0,0.61
50331,6844,jet,1.541,2.039,76.96,13.48,10.0,0.0,2.36
50332,6844,jet,0.64,2.481,56.64,12.49,6.0,0.0,0.28
50333,6844,jet,-0.049,-2.271,36.85,10.09,14.0,0.0,0.0
50334,6844,jet,-0.404,-1.697,35.69,8.75,22.0,0.0,3.16
50335,6844,MET,0.0,-1.036,880.71,0.0,0.0,0.0,0.0
50336,6845,jet,-0.61,-0.35,3620.0,135.37,34.0,0.0,0.35
50337,6845,jet,-0.072,2.231,2872.41,117.52,27.0,0.0,0.02
50338,6845,jet,0.58,-2.488,1822.95,46.44,16.0,0.0,0.03
50339,6845,MET,0.0,2.652,211.1,0.0,0.0,0.0,0.0
50340,6846,jet,-0.03,-2.963,4112.71,361.53,34.0,0.0,0.16
50341,6846,jet,-0.343,0.197,4105.35,211.44,32.0,0.0,0.01
50342,6846,jet,-0.658,-0.068,429.19,11.15,27.0,1.0,0.0
50343,6846,MET,0.0,-3.067,425.18,0.0,0.0,0.0,0.0
50344,6847,jet,-0.204,-1.667,2409.88,90.1,12.0,0.0,219.15
50345,6847,jet,-0.771,1.774,1437.06,100.2,23.0,0.0,6.47
50346,6847,jet,1.192,1.087,876.2,52.16,16.0,1.0,0.13
50347,6847,jet,0.069,-0.957,265.77,48.84,30.0,0.0,0.75
50348,6847,jet,1.097,1.898,116.5,23.03,13.0,0.0,0.7
50349,6847,jet,-1.328,0.176,68.63,9.13,5.0,0.0,1.54
50350,6847,jet,-0.297,-2.152,66.09,11.49,18.0,0.0,1.25
50351,6847,MET,0.0,1.672,342.07,0.0,0.0,0.0,0.0
50352,6848,jet,0.265,-0.144,3750.18,0.0,0.0,0.0,999.9
50353,6848,jet,-0.505,-2.602,2600.88,103.12,19.0,0.0,2.99
50354,6848,jet,0.237,2.287,728.22,92.41,18.0,1.0,0.0
50355,6848,MET,0.0,2.221,1662.02,0.0,0.0,0.0,0.0
50356,6849,muon,0.976,2.513,872.9,0.11,1.0,3.0,874.0
50357,6849,jet,0.98,-0.225,1256.56,43.66,12.0,0.0,14.44
50358,6849,jet,-1.368,-2.955,781.14,154.35,26.0,0.0,0.12
50359,6849,MET,0.0,-0.369,262.43,0.0,0.0,0.0,0.0
50360,6850,tau,-0.917,1.603,894.28,25.57,-1.0,0.0,0.11
